2.00E+00,-1.08E+01,-5.46E+00
2.00E+00,-1.15E+00,-5.21E+00
2.00E+00,-7.76E+00,-6.09E+00
2.00E+00,2.22E+00,-4.42E+00
2.00E+00,1.61E+01,-4.64E+00
2.00E+00,4.44E+00,-5.21E+00
2.00E+00,-8.81E+00,-4.58E+00
2.00E+00,-2.14E+00,-5.13E+00
2.00E+00,1.72E+00,-5.47E+00
2.00E+00,5.57E+00,-5.20E+00
2.00E+00,-7.83E-01,-4.03E+00
2.00E+00,-6.20E+00,-4.47E+00
2.00E+00,-6.92E-01,-3.97E+00
2.00E+00,4.42E+00,-5.18E+00
2.00E+00,-1.42E+01,-4.74E+00
2.00E+00,-1.79E+01,-5.85E+00
2.00E+00,7.25E+00,-5.62E+00
2.00E+00,-6.83E+00,-4.53E+00
2.00E+00,-1.97E+01,-5.99E+00
2.00E+00,-1.75E+00,-4.78E+00
2.00E+00,-1.85E+01,-5.13E+00
2.00E+00,9.53E+00,-5.33E+00
2.00E+00,-1.28E+01,-4.63E+00
2.00E+00,-1.12E+00,-5.09E+00
2.00E+00,-1.03E+01,-4.22E+00
2.00E+00,-1.53E+01,-6.00E+00
2.00E+00,-6.20E+00,-5.03E+00
2.00E+00,-1.04E+01,-4.09E+00
2.00E+00,1.37E+00,-5.46E+00
2.00E+00,-2.14E+01,-5.09E+00
2.00E+00,8.43E+00,-5.09E+00
2.00E+00,7.12E+00,-5.03E+00
2.00E+00,-8.59E+00,-5.16E+00
2.00E+00,-3.21E+00,-5.24E+00
2.00E+00,3.44E+00,-4.40E+00
2.00E+00,1.97E+00,-5.52E+00
2.00E+00,1.49E+00,-5.17E+00
2.00E+00,-5.26E+00,-5.94E+00
2.00E+00,3.14E+00,-4.88E+00
2.00E+00,6.79E+00,-4.75E+00
2.00E+00,-1.27E+01,-4.85E+00
2.00E+00,6.65E+00,-5.24E+00
2.00E+00,-5.99E+00,-6.11E+00
2.00E+00,-1.52E+01,-4.66E+00
2.00E+00,2.17E+01,-5.41E+00
2.00E+00,6.71E+00,-4.15E+00
2.00E+00,6.23E+00,-5.25E+00
2.00E+00,7.07E+00,-5.49E+00
2.00E+00,2.41E+00,-5.39E+00
2.00E+00,-1.95E+01,-5.02E+00
2.00E+00,-5.56E+00,-5.17E+00
2.00E+00,8.07E-01,-4.84E+00
2.00E+00,-9.92E+00,-4.92E+00
2.00E+00,-1.60E+01,-4.51E+00
2.00E+00,-2.09E+01,-5.57E+00
2.00E+00,-1.38E+01,-5.12E+00
2.00E+00,-1.94E+00,-4.78E+00
2.00E+00,7.27E+00,-4.88E+00
2.00E+00,-1.98E+01,-5.20E+00
2.00E+00,2.26E+00,-3.78E+00
2.00E+00,-5.18E+00,-4.91E+00
2.00E+00,-3.51E+00,-4.45E+00
2.00E+00,4.29E+00,-4.92E+00
2.00E+00,-3.90E+00,-4.52E+00
2.00E+00,-2.68E+01,-4.22E+00
2.00E+00,7.34E+00,-4.73E+00
2.00E+00,2.65E+00,-4.56E+00
2.00E+00,1.27E+01,-3.82E+00
2.00E+00,5.45E-01,-4.57E+00
2.00E+00,-2.72E+00,-5.68E+00
2.00E+00,2.89E+00,-4.66E+00
2.00E+00,-1.20E+01,-5.14E+00
2.00E+00,-2.70E+01,-5.21E+00
2.00E+00,4.08E+00,-5.16E+00
2.00E+00,-1.00E+00,-3.84E+00
2.00E+00,1.37E+01,-5.67E+00
2.00E+00,-1.03E+01,-4.38E+00
2.00E+00,4.48E-02,-5.00E+00
2.00E+00,-9.14E+00,-4.84E+00
2.00E+00,1.16E+01,-5.52E+00
2.00E+00,-1.34E+00,-4.19E+00
2.00E+00,-1.98E+01,-5.28E+00
2.00E+00,-4.32E+00,-4.82E+00
2.00E+00,7.81E+00,-5.15E+00
2.00E+00,-6.65E+00,-5.13E+00
2.00E+00,-5.61E+00,-4.67E+00
2.00E+00,2.23E+00,-4.80E+00
2.00E+00,-1.14E+00,-5.04E+00
2.00E+00,-3.10E+00,-5.38E+00
2.00E+00,-2.91E+01,-5.90E+00
2.00E+00,-5.37E+00,-5.02E+00
2.00E+00,1.20E+01,-5.26E+00
2.00E+00,-7.16E+00,-4.72E+00
2.00E+00,8.49E+00,-5.45E+00
