1.4456,-0.71548,0.55872,0.45259,0.18009,-0.14233,-0.23838,-0.28453,-0.17275,-0.15884,-0.009701,0.075992
1.6225,-0.76377,0.64404,0.38992,0.23052,-0.12128,-0.30438,-0.24137,-0.18066,-0.1596,0.010511,0.052609
1.2982,-0.14585,0.60244,-0.55891,-0.063299,-0.37164,0.001086,0.28596,-0.23877,-0.18882,-0.040123,0.12287
1.2845,-0.11536,0.50949,-0.52435,-0.097627,-0.35256,0.080347,0.18255,-0.26685,-0.1679,-0.049674,0.12416
1.3668,-0.17723,0.50244,-0.57165,-0.079904,-0.33902,0.067623,0.10389,-0.27612,-0.12041,-0.10582,0.15972
1.3728,-0.19156,0.45985,-0.49949,-0.03967,-0.33313,-0.005106,0.087083,-0.24736,-0.15268,-0.067913,0.17642
1.4176,-0.15795,0.52015,-0.57263,-0.039446,-0.2532,-0.059307,0.048715,-0.28259,-0.20656,-0.00389,0.16936
1.4178,-0.099372,0.47111,-0.59503,0.11022,-0.33717,-0.11555,0.069107,-0.37423,-0.21601,0.012745,0.17739
1.3504,-0.13393,0.44335,-0.45233,0.1594,-0.35196,-0.15654,-0.013074,-0.34021,-0.22,0.022386,0.20849
1.3062,-0.1973,0.4094,-0.36398,0.22908,-0.34224,-0.19479,-0.06831,-0.25103,-0.21838,-0.05055,0.25172
1.4188,-0.22105,0.33791,-0.28262,0.28575,-0.34932,-0.24628,-0.053703,-0.27873,-0.28913,-0.002221,0.27118
1.5618,-0.34131,0.53281,-0.33805,0.27673,-0.25489,-0.32167,-0.026014,-0.32867,-0.30613,0.023878,0.2588
1.2855,-0.25042,0.48527,-0.27975,0.29316,-0.22275,-0.2937,-0.015083,-0.24691,-0.33617,0.025722,0.22007
1.1608,-0.31366,0.4797,-0.16484,0.26948,-0.17404,-0.30272,-0.052517,-0.20511,-0.37535,0.062873,0.24011
1.3411,-0.43499,0.53037,-0.12694,0.31855,-0.13489,-0.38327,-0.11906,-0.21124,-0.33379,0.09909,0.23148
1.3825,-0.40479,0.47156,-0.063385,0.36961,-0.16187,-0.41231,-0.16332,-0.18178,-0.29866,0.079851,0.18559
1.3395,-0.48113,0.57081,-0.047414,0.4145,-0.20291,-0.44236,-0.14253,-0.18209,-0.26678,0.048488,0.15244
1.1212,-0.48764,0.61571,-0.069434,0.42556,-0.201,-0.34889,-0.14591,-0.25421,-0.24145,0.066971,0.14176
1.0829,-0.56447,0.68554,-0.056664,0.41932,-0.13611,-0.34853,-0.18174,-0.27082,-0.20599,0.076224,0.11333
0.96771,-0.5201,0.72692,-0.028067,0.37489,-0.020208,-0.36251,-0.26062,-0.22114,-0.18663,0.07712,0.017963
0.9397,-0.5007,0.76201,0.005092,0.3609,-0.048284,-0.37871,-0.22562,-0.22641,-0.21863,0.096138,-0.041842
0.8958,-0.53157,0.81835,0.025463,0.35635,-0.083756,-0.38505,-0.15717,-0.23449,-0.25387,0.078315,-0.058649
0.97127,-0.62469,0.90978,0.027477,0.3385,-0.051478,-0.44328,-0.11533,-0.23209,-0.26224,0.08791,-0.10965
0.89376,-0.58926,0.88927,0.12263,0.3025,-0.012828,-0.42071,-0.11013,-0.21509,-0.2714,0.095645,-0.13463
1.6856,-0.17048,0.57703,-0.75692,-0.033735,-0.3387,-0.43049,0.30738,0.000945,-0.12619,0.000879,-0.047986
1.6988,-0.24551,0.50113,-0.66392,-0.039698,-0.35567,-0.40561,0.29996,0.019627,-0.14483,-0.054213,-0.052114
1.7505,-0.30858,0.53531,-0.71581,0.040141,-0.35622,-0.47735,0.33602,-0.000313,-0.21135,-0.082473,-0.037075
1.6755,-0.31049,0.58846,-0.70986,0.094683,-0.32883,-0.47976,0.34537,-0.04262,-0.27713,-0.086374,-0.001209
1.6777,-0.331,0.55751,-0.69177,0.16705,-0.27781,-0.48405,0.29072,-0.081371,-0.31181,-0.0978,0.034412
1.6866,-0.38749,0.53199,-0.5896,0.20482,-0.28114,-0.54764,0.21932,-0.089845,-0.31646,-0.062805,0.048987
1.5888,-0.4083,0.43843,-0.43192,0.20825,-0.25244,-0.50112,0.14628,-0.083805,-0.34295,-0.051415,0.086083
1.5389,-0.42047,0.40891,-0.42443,0.23721,-0.19812,-0.46343,0.12143,-0.10607,-0.36581,-0.056661,0.10974
1.5353,-0.44323,0.38159,-0.37968,0.24974,-0.11243,-0.40431,0.047588,-0.15212,-0.36629,-0.043276,0.14253
1.5935,-0.5175,0.34741,-0.34388,0.27995,-0.033607,-0.41013,-0.00174,-0.18169,-0.3654,-0.014849,0.14184
1.6653,-0.60776,0.3115,-0.27422,0.28322,-0.008129,-0.40327,-0.009471,-0.22652,-0.35339,0.026372,0.11318
1.5863,-0.61452,0.26766,-0.23979,0.33778,-0.007428,-0.38371,-0.021307,-0.29142,-0.29718,0.059879,0.067328
1.5452,-0.67266,0.40834,-0.28476,0.36104,0.012793,-0.41066,0.001494,-0.31684,-0.30632,0.097692,0.056051
1.5079,-0.69765,0.40821,-0.16397,0.35126,-0.025547,-0.41094,0.021945,-0.29596,-0.30931,0.087452,0.024961
1.4901,-0.69888,0.39866,-0.06401,0.36697,-0.067635,-0.43685,-0.006558,-0.23481,-0.26802,0.035742,-0.010386
1.4131,-0.5831,0.45115,-0.02251,0.34702,-0.11885,-0.4595,-0.010529,-0.19304,-0.29522,0.045972,0.017651
1.3465,-0.53865,0.51057,0.1165,0.32303,-0.25946,-0.51408,0.023528,-0.14756,-0.29126,0.043178,-0.016265
1.4936,-0.74944,0.70485,0.03515,0.37361,-0.21837,-0.61661,-0.001447,-0.12207,-0.28304,0.043216,-0.010643
1.5162,-0.42152,0.31057,-0.20209,-0.32012,-0.21725,-0.027017,0.26771,0.051747,-0.26153,-0.086583,0.10242
1.5221,-0.24286,0.28166,-0.2769,-0.29555,-0.091977,-0.070047,0.17654,0.009498,-0.3886,-0.030845,0.19656
1.5386,-0.14507,0.23878,-0.26866,-0.35804,0.023831,-0.070798,0.10286,-0.009672,-0.4383,-0.022689,0.23545
1.4958,-0.15284,0.15802,-0.25745,-0.28745,0.015743,-0.10051,0.091736,0.000477,-0.49875,-0.047789,0.25729
1.665,-0.44285,0.29396,-0.26357,-0.16921,0.051132,-0.18912,0.11299,0.003736,-0.48228,-0.088953,0.25006
1.6984,-0.54454,0.26639,-0.13489,-0.073217,0.12754,-0.28839,-0.00397,0.035204,-0.40045,-0.13028,0.21355
1.73,-0.59106,0.34575,-0.12154,0.036976,0.1569,-0.28759,-0.14147,-0.041858,-0.3239,-0.09804,0.18292
1.4748,-0.4637,0.23188,0.008104,0.033747,0.15116,-0.2889,-0.13879,-0.099927,-0.34776,-0.080469,0.19492
1.4726,-0.50503,0.29566,0.063633,0.096361,0.056352,-0.29292,-0.11614,-0.13717,-0.36163,-0.049339,0.18101
1.4746,-0.54054,0.43351,0.15917,0.18647,-0.000912,-0.40732,-0.10937,-0.12981,-0.29293,0.023334,0.077343
1.5755,-0.68151,0.43388,0.20398,0.25044,0.051999,-0.38601,-0.15018,-0.1856,-0.24225,0.087925,0.057007
1.6341,-0.7407,0.44902,0.21609,0.25905,0.085238,-0.33691,-0.20773,-0.20687,-0.20014,0.099617,0.062301
1.612,-0.71044,0.44642,0.17728,0.28657,0.10211,-0.36776,-0.15692,-0.2248,-0.24261,0.1645,0.047032
1.5294,-0.69991,0.38484,0.27392,0.28486,0.11123,-0.42226,-0.079049,-0.1982,-0.29037,0.1792,0.035879
1.3587,-0.6728,0.43638,0.33085,0.29852,0.066996,-0.4317,-0.039963,-0.17851,-0.28735,0.15289,-0.016471
1.3756,-0.73474,0.52016,0.30461,0.33704,0.042646,-0.38738,-0.034087,-0.23078,-0.28511,0.18034,-0.052253
1.4818,-0.90454,0.65299,0.25835,0.37269,0.004058,-0.37553,-0.011888,-0.2656,-0.2788,0.18589,-0.087372
1.5158,-0.93497,0.64772,0.27789,0.37746,-0.000898,-0.36718,-0.014993,-0.28544,-0.27202,0.18333,-0.10794
1.5584,-0.90692,0.58669,0.2998,0.37737,0.004288,-0.34549,-0.037738,-0.30496,-0.26226,0.17371,-0.1111
1.5409,-0.8889,0.62786,0.26025,0.40912,-0.009881,-0.3747,-0.030971,-0.30189,-0.26424,0.15966,-0.12076
1.4669,-0.84936,0.64817,0.29167,0.40058,-0.011553,-0.35464,-0.065039,-0.29687,-0.22897,0.13237,-0.1413
1.5784,-0.86902,0.67482,0.30058,0.39629,-0.024568,-0.36812,-0.068135,-0.2739,-0.22576,0.10436,-0.1503
1.5919,-0.79842,0.72837,0.23805,0.4256,-0.060428,-0.43065,-0.0419,-0.24488,-0.24769,0.077049,-0.14434
1.4544,-0.69037,0.67809,0.25382,0.4446,-0.045315,-0.44663,-0.062333,-0.20891,-0.26041,0.071448,-0.13373
1.7208,0.010479,0.355,-0.51585,0.032954,-0.4929,-0.17656,0.22594,-0.12085,-0.14694,-0.11194,0.069714
1.7542,-0.14691,0.36082,-0.39781,0.075221,-0.4497,-0.19075,0.25247,-0.14982,-0.13227,-0.12692,0.021162
1.4347,-0.08974,0.26881,-0.28374,0.044152,-0.26719,-0.21518,0.17716,-0.11441,-0.20005,-0.11041,-0.009389
1.2369,-0.13454,0.20036,-0.20534,0.11511,-0.14419,-0.19862,0.060671,-0.16758,-0.23664,-0.13542,0.047944
1.5053,-0.41922,0.28006,-0.22224,0.20749,-0.061682,-0.21516,0.015237,-0.15412,-0.32481,-0.18548,0.11241
1.5372,-0.47563,0.36888,-0.14078,0.18437,-0.00548,-0.20655,-0.078896,-0.17641,-0.34962,-0.13538,0.17904
1.5657,-0.44039,0.22749,0.1198,0.18247,-0.028131,-0.22007,-0.11912,-0.23364,-0.33604,-0.020578,0.18408
1.625,-0.38036,0.10645,0.27883,0.21261,-0.10717,-0.18364,-0.12762,-0.27194,-0.2655,-0.001553,0.14253
1.6871,-0.7106,0.3442,0.27081,0.303,-0.18168,-0.22078,-0.047721,-0.3014,-0.2299,0.022823,0.0793
1.4053,-0.41834,0.22614,0.30118,0.34001,-0.14146,-0.34384,-0.053411,-0.25782,-0.22337,0.057141,0.043125
1.3795,-0.4293,0.22227,0.32711,0.44068,-0.22408,-0.29119,-0.097149,-0.27043,-0.15366,0.038937,0.026258
1.3887,-0.59066,0.30093,0.34268,0.41294,-0.21271,-0.19581,-0.15585,-0.30009,-0.11476,0.041859,0.033958
1.4231,-0.64374,0.29628,0.35185,0.45222,-0.20795,-0.17117,-0.1739,-0.31977,-0.0865,0.029628,0.026568
